117,2020-05-17T20:00:00Z,6,Norderney
118,2020-05-18T20:00:00Z,5,Norderney
119,2020-05-19T20:00:00Z,6,Norderney
120,2020-05-20T20:00:00Z,6,Norderney
121,2020-05-21T20:00:00Z,6,Norderney
122,2020-05-22T20:00:00Z,3,Norderney
123,2020-05-23T20:00:00Z,5,Norderney
124,2020-05-24T20:00:00Z,4,Norderney
125,2020-05-25T20:00:00Z,5,Norderney
126,2020-05-26T20:00:00Z,6,Norderney
127,2020-05-27T20:00:00Z,6,Norderney
128,2020-05-28T20:00:00Z,6,Norderney
129,2020-05-29T20:00:00Z,6,Norderney
130,2020-05-30T20:00:00Z,6,Norderney
131,2020-05-31T20:00:00Z,5,Norderney
132,2020-06-01T20:00:00Z,6,Norderney
133,2020-06-02T20:00:00Z,6,Norderney
134,2020-06-03T20:00:00Z,5,Norderney
135,2020-06-04T20:00:00Z,1,Norderney
136,2020-06-05T20:00:00Z,3,Norderney
137,2020-06-06T20:00:00Z,5,Norderney
138,2020-06-07T20:00:00Z,5,Norderney
139,2020-06-08T20:00:00Z,6,Norderney
140,2020-06-09T20:00:00Z,6,Norderney
141,2020-06-10T20:00:00Z,4,Norderney
142,2020-06-15T20:00:00Z,7,Norderney
143,2020-06-16T20:00:00Z,7,Norderney
144,2020-06-17T20:00:00Z,6,Norderney
145,2020-06-18T20:00:00Z,5,Norderney
146,2020-06-19T20:00:00Z,7,Norderney
147,2020-06-20T20:00:00Z,7,Norderney
148,2020-06-21T20:00:00Z,7,Norderney
149,2020-06-22T20:00:00Z,7,Norderney
150,2020-06-23T20:00:00Z,8,Norderney
151,2020-06-24T20:00:00Z,7,Norderney
152,2020-06-25T20:00:00Z,7,Norderney
153,2020-06-26T20:00:00Z,7,Norderney
154,2020-06-27T20:00:00Z,6,Norderney
155,2020-06-28T20:00:00Z,7,Norderney
156,2020-06-29T20:00:00Z,5,Norderney
157,2020-07-02T20:00:00Z,5,Norderney
158,2020-07-03T20:00:00Z,6,Norderney
159,2020-07-04T20:00:00Z,2,Norderney
160,2020-07-05T20:00:00Z,5,Norderney
161,2020-07-06T20:00:00Z,6,Norderney
162,2020-07-07T20:00:00Z,6,Norderney
163,2020-07-08T20:00:00Z,3,Norderney
164,2020-07-09T20:00:00Z,4,Norderney
165,2020-07-10T20:00:00Z,4,Norderney
166,2020-07-11T20:00:00Z,6,Norderney
167,2020-07-12T20:00:00Z,7,Norderney
168,2020-07-13T20:00:00Z,7,Norderney
169,2020-07-14T20:00:00Z,2,Norderney
170,2020-07-15T20:00:00Z,6,Norderney
171,2020-07-16T20:00:00Z,7,Norderney
172,2020-07-17T20:00:00Z,7,Norderney
173,2020-07-18T20:00:00Z,6,Norderney
174,2020-07-19T20:00:00Z,7,Norderney
175,2020-07-20T20:00:00Z,7,Norderney
176,2020-07-21T20:00:00Z,7,Norderney
177,2020-07-22T20:00:00Z,7,Norderney
178,2020-07-23T20:00:00Z,6,Norderney
179,2020-07-24T20:00:00Z,7,Norderney
180,2020-07-25T20:00:00Z,6,Norderney
181,2020-07-26T20:00:00Z,6,Norderney
182,2020-07-27T20:00:00Z,4,Norderney
183,2020-07-28T20:00:00Z,5,Norderney
184,2020-07-29T20:00:00Z,6,Norderney
185,2020-07-30T20:00:00Z,7,Norderney
186,2020-07-31T20:00:00Z,7,Norderney
187,2020-08-01T20:00:00Z,7,Norderney
188,2020-08-02T20:00:00Z,7,Norderney
189,2020-08-03T20:00:00Z,4,Norderney
190,2020-08-04T20:00:00Z,6,Norderney
191,2020-08-05T20:00:00Z,7,Norderney
192,2020-08-06T20:00:00Z,6,Norderney
193,2020-08-07T20:00:00Z,6,Norderney
194,2020-08-08T20:00:00Z,6,Norderney
195,2020-08-09T20:00:00Z,6,Norderney
196,2020-08-10T20:00:00Z,6,Norderney
197,2020-08-11T20:00:00Z,6,Norderney
198,2020-08-12T20:00:00Z,6,Norderney
199,2020-08-13T20:00:00Z,6,Norderney
200,2020-08-14T20:00:00Z,6,Norderney
201,2020-08-15T20:00:00Z,5,Norderney
202,2020-08-16T20:00:00Z,5,Norderney
203,2020-08-17T20:00:00Z,3,Norderney
204,2020-08-18T20:00:00Z,6,Norderney
205,2020-08-19T20:00:00Z,6,Norderney
206,2020-08-20T20:00:00Z,6,Norderney
207,2020-08-21T20:00:00Z,6,Norderney
208,2020-08-22T20:00:00Z,5,Norderney
209,2020-08-23T20:00:00Z,5,Norderney
210,2020-08-24T20:00:00Z,4,Norderney
211,2020-08-25T20:00:00Z,3,Norderney
212,2020-08-26T20:00:00Z,4,Norderney
213,2020-08-27T20:00:00Z,4,Norderney
214,2020-08-28T20:00:00Z,5,Norderney
215,2020-08-29T20:00:00Z,3,Norderney
216,2020-08-30T20:00:00Z,4,Norderney
217,2020-08-31T20:00:00Z,5,Norderney
218,2020-09-01T20:00:00Z,4,Norderney
219,2020-09-02T20:00:00Z,4,Norderney
220,2020-09-03T20:00:00Z,1,Norderney
221,2020-09-04T20:00:00Z,4,Norderney
222,2020-09-05T20:00:00Z,4,Norderney
223,2020-09-06T20:00:00Z,5,Norderney
224,2020-09-07T20:00:00Z,5,Norderney
225,2020-09-08T20:00:00Z,4,Norderney
226,2020-09-09T20:00:00Z,3,Norderney
227,2020-09-10T20:00:00Z,4,Norderney
228,2020-09-11T20:00:00Z,4,Norderney
229,2020-09-12T20:00:00Z,3,Norderney
230,2020-09-13T20:00:00Z,4,Norderney
231,2020-09-14T20:00:00Z,4,Norderney
232,2020-09-15T20:00:00Z,4,Norderney
233,2020-09-16T20:00:00Z,3,Norderney
234,2020-09-17T20:00:00Z,4,Norderney
235,2020-09-18T20:00:00Z,4,Norderney
236,2020-09-19T20:00:00Z,4,Norderney
237,2020-09-20T20:00:00Z,4,Norderney
238,2020-09-21T20:00:00Z,3,Norderney
239,2020-09-22T20:00:00Z,3,Norderney
240,2020-09-23T20:00:00Z,3,Norderney
241,2020-09-24T20:00:00Z,3,Norderney
242,2020-09-25T20:00:00Z,3,Norderney
243,2020-09-26T20:00:00Z,2,Norderney
244,2020-09-27T20:00:00Z,2,Norderney
245,2020-09-28T20:00:00Z,1,Norderney
246,2020-09-29T20:00:00Z,1,Norderney
247,2020-09-30T20:00:00Z,3,Norderney
248,2020-10-01T20:00:00Z,2,Norderney
249,2020-10-02T20:00:00Z,3,Norderney
250,2020-10-03T20:00:00Z,1,Norderney
251,2020-10-04T20:00:00Z,2,Norderney
252,2020-10-05T20:00:00Z,2,Norderney
253,2020-10-06T20:00:00Z,2,Norderney
254,2020-10-07T20:00:00Z,2,Norderney
255,2020-10-08T20:00:00Z,0,Norderney
256,2020-10-09T20:00:00Z,2,Norderney
257,2020-10-10T20:00:00Z,1,Norderney
258,2020-10-11T20:00:00Z,1,Norderney
