"id";"station_id";"date";"mw_art";"uv_index";"unit";"station_name";"betreiber";"betreiber_id";"tagesgang_url"
"35731";"HY";"2020-05-31T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35791";"HY";"2020-06-01T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35806";"HY";"2020-06-02T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35832";"HY";"2020-06-03T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35872";"HY";"2020-06-04T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35910";"HY";"2020-06-05T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35938";"HY";"2020-06-06T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"35971";"HY";"2020-06-07T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36001";"HY";"2020-06-08T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36042";"HY";"2020-06-09T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36088";"HY";"2020-06-10T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36240";"HY";"2020-06-15T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36265";"HY";"2020-06-16T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36313";"HY";"2020-06-17T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36333";"HY";"2020-06-18T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36378";"HY";"2020-06-19T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36412";"HY";"2020-06-20T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36446";"HY";"2020-06-21T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36472";"HY";"2020-06-22T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36522";"HY";"2020-06-23T20:00:00Z";"UVI";"8";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36548";"HY";"2020-06-24T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36582";"HY";"2020-06-25T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36616";"HY";"2020-06-26T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36671";"HY";"2020-06-27T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36684";"HY";"2020-06-28T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36713";"HY";"2020-06-29T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36838";"HY";"2020-07-02T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36871";"HY";"2020-07-03T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36880";"HY";"2020-07-04T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36922";"HY";"2020-07-05T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36965";"HY";"2020-07-06T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"36996";"HY";"2020-07-07T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37040";"HY";"2020-07-08T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37050";"HY";"2020-07-09T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37082";"HY";"2020-07-10T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37126";"HY";"2020-07-11T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37160";"HY";"2020-07-12T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37213";"HY";"2020-07-13T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37238";"HY";"2020-07-14T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37271";"HY";"2020-07-15T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37313";"HY";"2020-07-16T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37321";"HY";"2020-07-17T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37368";"HY";"2020-07-18T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37396";"HY";"2020-07-19T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37425";"HY";"2020-07-20T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37483";"HY";"2020-07-21T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37500";"HY";"2020-07-22T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37552";"HY";"2020-07-23T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37569";"HY";"2020-07-24T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37602";"HY";"2020-07-25T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37636";"HY";"2020-07-26T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37670";"HY";"2020-07-27T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37723";"HY";"2020-07-28T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37744";"HY";"2020-07-29T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37772";"HY";"2020-07-30T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37811";"HY";"2020-07-31T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37840";"HY";"2020-08-01T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37874";"HY";"2020-08-02T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37923";"HY";"2020-08-03T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37962";"HY";"2020-08-04T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"37985";"HY";"2020-08-05T20:00:00Z";"UVI";"7";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38010";"HY";"2020-08-06T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38036";"HY";"2020-08-07T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38078";"HY";"2020-08-08T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38117";"HY";"2020-08-09T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38158";"HY";"2020-08-10T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38201";"HY";"2020-08-11T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38229";"HY";"2020-08-12T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38259";"HY";"2020-08-13T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38282";"HY";"2020-08-14T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38331";"HY";"2020-08-15T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38350";"HY";"2020-08-16T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38393";"HY";"2020-08-17T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38427";"HY";"2020-08-18T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38466";"HY";"2020-08-19T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38486";"HY";"2020-08-20T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38527";"HY";"2020-08-21T20:00:00Z";"UVI";"6";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38554";"HY";"2020-08-22T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38577";"HY";"2020-08-23T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38640";"HY";"2020-08-24T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38665";"HY";"2020-08-25T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38690";"HY";"2020-08-26T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38714";"HY";"2020-08-27T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38755";"HY";"2020-08-28T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38792";"HY";"2020-08-29T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38816";"HY";"2020-08-30T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38876";"HY";"2020-08-31T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38894";"HY";"2020-09-01T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38937";"HY";"2020-09-02T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38962";"HY";"2020-09-03T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"38995";"HY";"2020-09-04T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39030";"HY";"2020-09-05T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39060";"HY";"2020-09-06T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39092";"HY";"2020-09-07T20:00:00Z";"UVI";"5";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39140";"HY";"2020-09-08T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39187";"HY";"2020-09-09T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39200";"HY";"2020-09-10T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39255";"HY";"2020-09-11T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39268";"HY";"2020-09-12T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39302";"HY";"2020-09-13T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39329";"HY";"2020-09-14T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39383";"HY";"2020-09-15T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39403";"HY";"2020-09-16T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39438";"HY";"2020-09-17T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39494";"HY";"2020-09-18T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39519";"HY";"2020-09-19T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39540";"HY";"2020-09-20T20:00:00Z";"UVI";"4";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39593";"HY";"2020-09-21T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39602";"HY";"2020-09-22T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39631";"HY";"2020-09-23T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39676";"HY";"2020-09-24T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39720";"HY";"2020-09-25T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39755";"HY";"2020-09-26T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39772";"HY";"2020-09-27T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39811";"HY";"2020-09-28T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39837";"HY";"2020-09-29T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39882";"HY";"2020-09-30T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39905";"HY";"2020-10-01T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39937";"HY";"2020-10-02T20:00:00Z";"UVI";"3";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"39980";"HY";"2020-10-03T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40003";"HY";"2020-10-04T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40036";"HY";"2020-10-05T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40078";"HY";"2020-10-06T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40096";"HY";"2020-10-07T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40135";"HY";"2020-10-08T20:00:00Z";"UVI";"0";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40177";"HY";"2020-10-09T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40201";"HY";"2020-10-10T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40234";"HY";"2020-10-11T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40267";"HY";"2020-10-12T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40300";"HY";"2020-10-13T20:00:00Z";"UVI";"2";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40809";"HY";"2020-10-28T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
"40836";"HY";"2020-10-29T20:00:00Z";"UVI";"1";;"Norderney";"Gewerbeaufsichtsamt Hildesheim";"GAA-Hi";"https://uvi.bfs.de/Tagesgrafiken/Legende/indexHY.html"
